time,open,high,low,close,volume,spread,day_of_week
2025.09.14 00:00:00,147.591,147.764,147.546,147.677,3122,0,0
2025.09.15 00:00:00,147.679,147.692,147.225,147.404,44826,0,1
2025.09.16 00:00:00,147.406,147.540,146.278,146.413,70985,0,2
2025.09.17 00:00:00,146.411,147.046,145.483,146.886,95821,0,3
2025.09.18 00:00:00,146.886,148.269,146.846,147.964,81191,0,4
2025.09.19 00:00:00,147.964,148.287,147.197,147.965,82338,0,5
2025.09.21 00:00:00,147.896,148.113,147.868,148.102,2915,0,0
2025.09.22 00:00:00,148.106,148.379,147.658,147.734,56164,0,1
2025.09.23 00:00:00,147.734,147.930,147.461,147.603,59414,0,2
2025.09.24 00:00:00,147.601,148.906,147.518,148.784,53107,0,3
2025.09.25 00:00:00,148.785,149.956,148.561,149.875,66204,0,4
2025.09.26 00:00:00,149.877,149.954,149.407,149.513,54951,0,5
2025.09.28 00:00:00,149.514,149.523,149.341,149.417,3212,0,0
2025.09.29 00:00:00,149.415,149.424,148.470,148.621,56059,0,1
2025.09.30 00:00:00,148.621,148.846,147.651,148.026,68449,0,2
2025.10.01 00:00:00,148.025,148.226,146.590,147.110,88683,0,3
2025.10.02 00:00:00,147.112,147.516,146.600,147.157,66188,0,4
2025.10.03 00:00:00,147.156,147.819,147.081,147.488,60909,0,5
2025.10.05 00:00:00,149.177,149.661,149.039,149.585,11170,0,0
2025.10.06 00:00:00,149.582,150.480,149.452,150.363,95082,0,1
2025.10.07 00:00:00,150.361,152.096,150.249,152.058,66276,0,2
2025.10.08 00:00:00,152.060,153.000,152.057,152.713,79766,0,3
2025.10.09 00:00:00,152.715,153.278,152.108,153.030,98903,0,4
2025.10.10 00:00:00,153.027,153.164,151.164,151.179,99422,0,5
2025.10.12 00:00:00,151.766,152.267,151.737,152.071,11638,0,0
2025.10.13 00:00:00,152.073,152.465,151.721,152.460,66553,0,1
2025.10.14 00:00:00,152.462,152.616,151.606,151.705,93772,0,2
2025.10.15 00:00:00,151.708,151.836,150.753,150.990,77873,0,3
2025.10.16 00:00:00,150.992,151.401,150.051,150.152,97653,0,4
2025.10.17 00:00:00,150.150,150.634,149.375,150.630,108862,0,5
2025.10.19 00:00:00,150.444,150.969,150.335,150.919,6773,0,0
2025.10.20 00:00:00,150.919,151.204,150.275,150.824,68605,0,1
2025.10.21 00:00:00,150.826,152.177,150.470,151.881,94906,0,2
2025.10.22 00:00:00,151.878,152.046,151.490,151.988,73535,0,3
2025.10.23 00:00:00,151.988,152.800,151.972,152.611,54222,0,4
2025.10.24 00:00:00,152.614,153.065,152.264,152.882,58089,0,5
2025.10.26 00:00:00,152.812,153.179,152.796,153.073,5490,0,0
2025.10.27 00:00:00,153.075,153.260,152.567,152.697,56107,0,1
2025.10.28 00:00:00,152.698,152.737,151.724,151.739,71769,0,2
2025.10.29 00:00:00,151.742,153.061,151.536,152.727,93484,0,3
2025.10.30 00:00:00,152.729,154.448,152.163,153.910,99398,0,4
2025.10.31 00:00:00,153.908,154.419,153.654,154.013,63074,0,5
2025.11.02 00:00:00,154.087,154.255,154.023,154.198,3519,0,0
2025.11.03 00:00:00,154.201,154.301,153.917,154.213,41428,0,1
2025.11.04 00:00:00,154.213,154.485,153.316,153.551,64272,0,2
2025.11.05 00:00:00,153.549,154.359,152.960,154.090,67272,0,3
2025.11.06 00:00:00,154.090,154.144,152.817,152.954,57071,0,4
2025.11.07 00:00:00,152.954,153.598,152.862,153.423,68244,0,5
2025.11.09 00:00:00,153.674,153.867,153.542,153.828,3202,0,0
2025.11.10 00:00:00,153.827,154.252,153.405,154.152,57659,0,1
2025.11.11 00:00:00,154.149,154.500,153.667,154.083,50954,0,2
2025.11.12 00:00:00,154.080,155.049,154.050,154.710,57919,0,3
2025.11.13 00:00:00,154.707,155.019,154.129,154.633,67302,0,4
2025.11.14 00:00:00,154.632,154.766,153.617,154.536,79076,0,5
2025.11.16 00:00:00,154.549,154.633,154.450,154.598,2055,0,0
2025.11.17 00:00:00,154.594,155.311,154.417,155.280,51264,0,1
2025.11.18 00:00:00,155.283,155.736,154.814,155.534,79627,0,2
2025.11.19 00:00:00,155.533,157.176,155.214,156.997,75015,0,3
2025.11.20 00:00:00,156.996,157.898,156.881,157.387,103925,0,4
2025.11.21 00:00:00,157.391,157.546,156.204,156.406,103389,0,5
2025.11.23 00:00:00,156.385,156.706,156.356,156.689,2500,0,0
2025.11.24 00:00:00,156.688,157.188,156.500,156.910,53554,0,1
2025.11.25 00:00:00,156.907,156.985,155.804,156.198,71613,0,2
2025.11.26 00:00:00,156.201,156.737,155.653,156.224,73801,0,3
2025.11.27 00:00:00,156.223,156.408,155.723,156.290,42113,0,4
2025.11.28 00:00:00,156.291,156.583,155.972,156.136,107976,0,5
2025.11.30 00:00:00,156.075,156.152,155.898,155.911,2362,0,0
2025.12.01 00:00:00,155.911,155.993,154.665,155.562,66568,0,1
2025.12.02 00:00:00,155.563,156.182,155.462,155.766,47105,0,2
2025.12.03 00:00:00,155.767,155.813,155.012,155.117,49439,0,3
2025.12.04 00:00:00,155.115,155.543,154.509,155.137,58441,0,4
2025.12.05 00:00:00,155.136,155.496,154.344,155.365,52249,0,5
2025.12.07 00:00:00,155.162,155.380,155.133,155.313,1985,0,0
2025.12.08 00:00:00,155.312,155.985,154.902,155.847,48784,0,1
2025.12.09 00:00:00,155.847,156.956,155.743,156.803,53649,0,2
2025.12.10 00:00:00,156.804,156.939,155.631,155.754,66004,0,3
2025.12.11 00:00:00,155.752,156.164,154.947,155.504,67285,0,4
2025.12.12 00:00:00,155.502,156.132,155.458,155.821,52903,0,5
2025.12.14 00:00:00,155.920,155.920,155.755,155.867,1728,0,0
2025.12.15 00:00:00,155.868,155.988,154.835,155.037,57869,0,1
2025.12.16 00:00:00,155.038,155.123,154.397,154.773,78410,0,2
2025.12.17 00:00:00,154.773,155.752,154.512,155.492,60406,0,3
2025.12.18 00:00:00,155.494,155.978,155.282,155.577,60768,0,4
2025.12.19 00:00:00,155.580,157.777,155.562,157.718,85872,0,5
2025.12.21 00:00:00,157.373,157.705,157.373,157.632,3060,0,0
2025.12.22 00:00:00,157.630,157.662,156.702,156.919,62351,0,1
2025.12.23 00:00:00,156.921,156.928,155.652,156.175,67637,0,2
2025.12.24 00:00:00,156.175,156.285,155.554,155.726,59008,0,3
2025.12.25 00:00:00,155.913,156.130,155.754,156.105,2589,0,4
2025.12.26 00:00:00,156.109,156.735,155.990,156.577,54415,0,5
2025.12.28 00:00:00,156.444,156.573,156.400,156.487,2558,0,0
